2.001,2.0,2.0010004546487132,2.0000004546487133
2.1070385234762163,2.000147150000007,2.107100871498769,2.000191895994046
2.229358762154885,2.0002943000000144,2.2295147954577934,2.0003804197198685
2.373807068075441,2.0004414500000216,2.374085823210763,2.0005648554757594
2.5452217345351125,2.000588600000029,2.5456461174450604,2.000743600593879
2.7472092015221583,2.000735750000036,2.747792821120222,2.0009146175863983
2.9820892608944334,2.000882900000043,2.9828350602512037,2.001075566176204
3.2510219747870153,2.0010300500000504,3.2519225248163814,2.001224132698723
3.5540891124705514,2.0011772000000576,3.5551258389349027,2.001358593433112
3.889745904229037,2.001324350000065,3.8908800523952607,2.0014785892366844
4.252264371606182,2.001471500000072,4.2534038264473075,2.001585968134137
4.625298862072626,2.001618650000079,4.626241443723974,2.001685264820707
4.9780766802505045,2.0017658000000864,4.9785631183058054,2.0017828817380376
5.281151901294666,2.0019129500000936,5.281043221459574,2.0018845690067137
5.521325248268197,2.002060100000101,5.520596347454438,2.001993334435548
5.695777645257743,2.002207250000108,5.6944335086339635,2.0021094333201885
5.804612846453767,2.002354400000115,5.80265680741301,2.002231330668189
5.848257907556736,2.0025015500001224,5.845686245060384,2.0023565628433753
5.83790994901421,2.0026487000001296,5.83499328557401,2.002482421526105
5.7945196213061205,2.002795850000137,5.791340071471952,2.0026070582292177
5.719028583820928,2.002943000000144,5.715622194744484,2.0027290807378657
5.612401688861079,2.0030901500001512,5.608820515698513,2.0028472782543756
5.476494330371396,2.0032373000001584,5.472819618374504,2.002960763238964
5.314774041467914,2.0033844500001656,5.311137501993289,2.0030691501666866
5.133546692851768,2.003531600000173,5.130157782212545,2.0031727323157837
4.943482511108856,2.00367875000018,4.940640709125667,2.00327255629294
4.760066841557101,2.0038259000001872,4.758114264304606,2.0033702409498093
4.600920715485157,2.0039730500001944,4.600133190236913,2.0034674741993252
4.481011128980724,2.0041202000002016,4.481523068000131,2.003565414624494
4.409950837513175,2.004267350000209,4.411765562215539,2.003664382334696
4.391623457294468,2.004414500000216,4.394451124991345,2.0037639668308986
4.39280985074496,2.0045616500002232,4.395573960570849,2.003863615465455
4.395253828258079,2.0047088000002304,4.397722239590764,2.0039632385418082
4.398751877843009,2.0048559500002376,4.400715940745536,2.004062821639276
4.403010884663596,2.005003100000245,4.4043030732850985,2.0041623539922746
4.407671628587359,2.005150250000252,4.4081801700695,2.0042618293852934
4.412338265980268,2.0052974000002592,4.412017441149872,2.004361246584148
4.416611651243129,2.0054445500002664,4.415486677204045,2.0044606092987074
4.420123790162869,2.0055917000002736,4.418289589751733,2.004559925727809
4.422570342859641,2.005738850000281,4.420184049696488,2.004659207772809
4.423738034566865,2.005886000000288,4.4210057196919506,2.00475847001793
4.424012115339611,2.0060331500002953,4.421218072917836,2.0048577262689906
4.42427031247271,2.0061803000003025,4.4214235073753985,2.004956979466124
4.424511767035161,2.0063274500003097,4.421619911211863,2.0050562296341403
4.4247902627598155,2.006474600000317,4.421843285024027,2.0051554767857076
4.425045106320349,2.006621750000324,4.422064310594401,2.005254720867561
4.425292180222784,2.0067689000003313,4.42227008490299,2.0053539619225753
4.42553638225431,2.0069160500003385,4.422469456007258,2.0054531999982745
4.425804356950406,2.0070632000003457,4.422698490441279,2.005552435020074
4.426062912477342,2.007210350000353,4.422895327643295,2.0056516670375166
4.426317209040201,2.00735750000036,4.42311246151422,2.0057508960943267
4.426577844142012,2.0075046500003673,4.423320791572318,2.0058501221115974
4.426827859466362,2.0076518000003745,4.423534604035206,2.005949345154139
4.427077940989152,2.0077989500003817,4.423740949967191,2.0060485651413904
4.427327684139988,2.007946100000389,4.423959554618218,2.0061477821682177
4.427582066942346,2.008093250000396,4.424144922811261,2.0062469961885956
4.427846071333484,2.0082404000004033,4.4243768729414805,2.006346207245716
4.428103054407118,2.0083875500004105,4.424588163568441,2.0064454153278115
4.428352727409122,2.0085347000004177,4.4247821504031855,2.0065446203731856
4.428605560030937,2.008681850000425,4.425005747574465,2.00664382243403
4.428877157312781,2.008829000000432,4.425218908414341,2.0067430215436755
4.429123131412055,2.0089761500004393,4.425425337372341,2.0068422177166862
4.4293813144218115,2.0091233000004465,4.42562875087146,2.0069414109534693
4.429634957328379,2.0092704500004537,4.425827288619167,2.0070406012045514
4.42988915210696,2.009417600000461,4.426035445478979,2.007139788513847
4.4301327358648805,2.009564750000468,4.426245895769328,2.0072389728818445
4.4303930771859354,2.0097119000004753,4.426456954017759,2.0073381543243882
4.430631755990058,2.0098590500004825,4.42666666220707,2.007437332788685
4.430892179279461,2.0100062000004897,4.4268730757269825,2.007536508303866
4.4311469503568555,2.010153350000497,4.427079809253202,2.0076356808949067
4.431396014526804,2.010300500000504,4.42729052802192,2.0077348505715493
4.431638952902062,2.0104476500005113,4.427503770295466,2.0078340173889644
4.431902749622634,2.0105948000005185,4.427712572075511,2.0079331813019885
4.432159405651503,2.0107419500005257,4.427915326315147,2.0080323423268984
4.432414113248457,2.010889100000533,4.428110597696023,2.00813150050766
4.432666671903057,2.01103625000054,4.428324023514785,2.0082306557579095
4.432916941610025,2.0111834000005473,4.4285373210067185,2.008329808084677
4.433164953866068,2.0113305500005545,4.428732606067433,2.008428957570504
4.433410787839193,2.0114777000005617,4.4289358432180475,2.0085281042237373
4.433659838253169,2.011624850000569,4.429150978122638,2.0086272479840135
4.4339063325308175,2.011772000000576,4.429343560853743,2.00872638885312
4.434166707163978,2.0119191500005833,4.4295663574157205,2.008825526801826
4.434424304093316,2.0120663000005905,4.429752101621096,2.0089246618766614
4.434673342440904,2.0122134500005977,4.429975733460721,2.0090237941063247
4.434919031054788,2.012360600000605,4.430170246580963,2.009122923490571
4.435177706185917,2.012507750000612,4.430383266101285,2.0092220500127502
4.43541646255829,2.0126549000006193,4.430585985661891,2.009321173706244
4.435679085387554,2.0128020500006265,4.430777018043062,2.0094202945561124
4.435921553251515,2.0129492000006337,4.430993046314076,2.0095194125692513
4.4361767907942875,2.013096350000641,4.431200027184526,2.0096185277961744
4.436417373982608,2.013243500000648,4.431401986723225,2.0097176401602326
4.436676089649358,2.0133906500006553,4.431591733301554,2.00981674965051
4.436920094571235,2.0135378000006625,4.431806108984621,2.009915856345951
4.437165937448946,2.0136849500006697,4.432016292472208,2.010014960190079
4.437419164409396,2.013832100000677,4.432220774883527,2.0101140612267683
4.437658182214308,2.013979250000684,4.432423626472315,2.0102131594545276
4.437900157213482,2.0141264000006913,4.432628981652051,2.0103122548741283
4.4381452450054955,2.0142735500006985,4.432829918412616,2.0104113474965786
4.43839342401434,2.0144207000007057,4.433030701766921,2.010510437355911
4.438645047100103,2.014567850000713,4.43323557964805,2.010609524406479
4.438894760513243,2.01471500000072,4.433432165450973,2.010708608681158
